run_id,ts,world_id,campaign_id,task_id,model_id,provider,agent_config_id,environment,reasoning_effort,grader_type,status,score,passed,num_verifiers,num_verifiers_passed,input_tokens,output_tokens,cache_read_tokens,cache_write_tokens,cost_usd,duration_ms,num_tool_calls
run_mpcu8c2o_592781,2026-05-19T16:19:00Z,w_0003,cmp_0003,task_1023,m_claude_opus,anthropic,ac_single_shot,prod,medium,judge,completed,0.5308,0,2,1,196778,48102,0,5970,6.671257,11347,2
run_mpctrm80_315147,2026-05-19T16:06:00Z,w_0004,cmp_0004,task_6,m_gpt4o,openai,ac_terminus,prod,low,judge,completed,0.422,0,5,2,363118,61250,0,11887,1.555956,37438,26
run_mpd1syw0_661749,2026-05-19T19:51:00Z,w_0013,cmp_0005,task_1500,m_llama3_70b,meta,ac_lighthouse,prod,low,judge,completed,0.556,0,7,4,253119,67828,101775,25816,0.223529,24326,14
run_mpcyhdc0_344620,2026-05-19T18:18:00Z,w_0009,cmp_0001,task_1802,m_gpt4o,openai,ac_single_shot,prod,high,programmatic,completed,0.5083,0,5,3,65136,11452,0,12234,0.314062,23622,0
run_mpccih40_349593,2026-05-19T08:03:00Z,w_0010,cmp_0002,task_2682,m_gpt4o,openai,ac_stirrup,dev,medium,programmatic,completed,0.4693,0,4,2,43022,12755,292994,7002,0.622354,32085,5
run_mpcl89eo_888344,2026-05-19T12:07:00Z,w_0006,cmp_0006,task_2794,m_llama3_70b,meta,ac_terminus,prod,high,programmatic,completed,0.5201,0,2,1,147085,13559,0,8006,0.103347,185916,39
run_mpc00deo_651499,2026-05-19T02:13:00Z,w_0011,cmp_0003,task_1039,m_gemini_pro,google,ac_single_shot,prod,high,programmatic,completed,0.3827,0,6,2,24350,146582,31378,16349,1.700714,27480,3
run_mpd8g600_171841,2026-05-19T22:57:00Z,,,task_2143,m_claude_sonnet,anthropic,ac_react,prod,low,judge,errored,,0,8,0,47115,26819,7035,0,0.545741,,32
run_mpcvvhpc_779099,2026-05-19T17:05:00Z,w_0002,cmp_0002,task_2649,m_gpt4o,openai,ac_lighthouse,prod,medium,programmatic,completed,0.4545,0,3,1,32879,122880,0,10603,1.342807,98003,12
run_mpby6sao_827114,2026-05-19T01:22:00Z,w_0003,cmp_0003,task_3864,m_gpt4o,openai,ac_react,prod,medium,gt,completed,0.5846,0,2,1,42272,3247,130652,26827,0.381946,26724,25
run_mpcp5q00_856992,2026-05-19T13:57:00Z,w_0011,cmp_0003,task_1692,m_claude_haiku,anthropic,ac_single_shot,prod,high,programmatic,completed,0.365,0,7,3,18342,11176,88891,0,0.066489,32218,3
run_mpd29oqo_238069,2026-05-19T20:04:00Z,w_0002,cmp_0002,task_1393,m_claude_opus,anthropic,ac_single_shot,staging,medium,judge,completed,0.7271,1,3,2,19052,51941,0,0,4.181355,8119,2
run_mpd19og0_760583,2026-05-19T19:36:00Z,w_0002,cmp_0002,task_3194,m_gemini_flash,google,ac_react,prod,medium,judge,completed,0.2662,0,4,1,254790,6726,155477,35450,0.103353,52822,10
run_mpci4dmo_425841,2026-05-19T10:40:00Z,w_0010,cmp_0002,task_2930,m_gpt4o,openai,ac_terminus,staging,medium,judge,errored,,0,6,0,89555,40560,0,24009,0.701515,,6
run_mpd79q80_836255,2026-05-19T22:24:00Z,w_0004,cmp_0004,task_2280,m_gemini_flash,google,ac_react,dev,low,judge,completed,0.2245,0,2,0,60301,34998,0,5785,0.062402,43697,24
run_mpbv9c00_271442,2026-05-19T00:00:00Z,w_0015,cmp_0007,task_2143,m_claude_sonnet,anthropic,ac_terminus,staging,medium,judge,completed,0.6855,0,8,5,33208,15650,138163,0,0.375823,43175,8
run_mpciwo5c_789323,2026-05-19T11:02:00Z,w_0010,cmp_0002,task_2603,m_gpt5,openai,ac_terminus,staging,medium,judge,completed,0.6636,0,7,5,54402,11326,39470,35909,1.382,79087,14
run_mpcry140_478570,2026-05-19T15:15:00Z,w_0002,cmp_0002,task_3564,m_claude_sonnet,anthropic,ac_lighthouse,prod,low,programmatic,errored,,0,6,0,35882,21871,62139,0,0.454353,,29
run_mpd4g4tc_884531,2026-05-19T21:05:00Z,,,task_2571,m_gpt5,openai,ac_stirrup,prod,low,judge,errored,,0,7,0,78381,28706,0,0,1.64499,,28
run_mpc4tzeo_343382,2026-05-19T04:28:00Z,w_0004,cmp_0004,task_583,m_claude_opus,anthropic,ac_lighthouse,staging,medium,programmatic,completed,0.5656,0,5,3,23821,17826,0,0,1.694265,93735,28
run_mpc5xulc_289657,2026-05-19T04:59:00Z,w_0004,cmp_0004,task_617,m_gpt5,openai,ac_react,prod,medium,judge,errored,,0,5,0,60951,8716,136204,0,1.041245,,34
run_mpct8bs0_225470,2026-05-19T15:51:00Z,w_0005,cmp_0005,task_2652,m_gpt5_mini,openai,ac_single_shot,prod,medium,judge,completed,0.4054,0,7,3,43613,43181,0,0,0.108169,20036,1
run_mpcddc80_734934,2026-05-19T08:27:00Z,w_0002,cmp_0002,task_787,m_claude_opus,anthropic,ac_stirrup,prod,medium,judge,completed,0.463,0,8,4,44329,53807,58751,0,4.788586,41446,19
run_mpcwhcqo_932352,2026-05-19T17:22:00Z,w_0015,cmp_0007,task_2617,m_gpt5,openai,ac_terminus,staging,medium,programmatic,completed,0.6957,0,4,3,21338,76471,71944,0,2.59744,42914,39
run_mpc8xvhc_178314,2026-05-19T06:23:00Z,w_0013,cmp_0005,task_495,m_claude_opus,anthropic,ac_lighthouse,prod,low,judge,completed,0.7003,1,8,6,11960,135920,0,14306,10.641638,108393,40
run_mpd7eveo_496995,2026-05-19T22:28:00Z,,,task_2214,m_llama3_70b,meta,ac_terminus,prod,medium,gt,errored,,0,5,0,17804,32716,0,22225,0.049141,9611,28
run_mpcy8d9c_525356,2026-05-19T18:11:00Z,w_0013,cmp_0005,task_3596,m_gpt5,openai,ac_stirrup,prod,medium,judge,completed,0.7306,1,7,5,96780,8781,0,22223,1.509018,49705,15
run_mpd5qfhc_133065,2026-05-19T21:41:00Z,w_0010,cmp_0002,task_818,m_gemini_pro,google,ac_stirrup,prod,low,programmatic,errored,,0,5,0,45529,26165,899692,4600,0.767376,,27
run_mpc1m8qo_778469,2026-05-19T02:58:00Z,w_0002,cmp_0002,task_192,m_gpt5_mini,openai,ac_single_shot,prod,low,gt,completed,0,0,4,0,270517,39963,0,12851,0.222895,8965,0
run_mpd1ntpc_959293,2026-05-19T19:47:00Z,w_0011,cmp_0003,task_1769,m_gemini_flash,google,ac_terminus,prod,high,programmatic,errored,,0,2,0,56425,25242,0,0,0.047218,,6
run_mpd6g5eo_557118,2026-05-19T22:01:00Z,w_0014,cmp_0006,task_905,m_claude_sonnet,anthropic,ac_terminus,prod,medium,programmatic,timeout,,0,5,0,10656,22057,0,12012,0.407868,,35
run_mpcx4i2o_493344,2026-05-19T17:40:00Z,w_0014,cmp_0006,task_3573,m_gemini_flash,google,ac_lighthouse,prod,medium,programmatic,completed,0.4086,0,6,2,387940,9280,0,0,0.127518,71899,13
run_mpd78fxc_405383,2026-05-19T22:23:00Z,w_0010,cmp_0002,task_3820,m_gemini_flash,google,ac_stirrup,prod,medium,gt,completed,0.2969,0,8,2,72033,41958,28997,0,0.072829,34847,7
run_mpcf6xc0_781148,2026-05-19T09:18:00Z,w_0003,cmp_0003,task_2654,m_gpt5,openai,ac_lighthouse,staging,high,programmatic,completed,0.5461,0,3,2,239530,117317,0,0,5.91481,87510,19
run_mpd0io80_768296,2026-05-19T19:15:00Z,w_0002,cmp_0002,task_960,m_claude_haiku,anthropic,ac_lighthouse,prod,low,judge,cancelled,,0,7,0,97257,47251,0,0,0.26681,95361,24
run_mpda21c0_709290,2026-05-19T23:42:00Z,w_0004,cmp_0004,task_1093,m_gpt5,openai,ac_react,dev,low,judge,completed,0.4985,0,3,1,90381,1890,0,28091,1.311648,39882,22
run_mpchssyo_130727,2026-05-19T10:31:00Z,w_0008,cmp_0008,task_2952,m_gpt5_mini,openai,ac_single_shot,prod,medium,judge,completed,0.3278,0,2,1,115162,39649,101522,0,0.141955,14302,2
run_mpd58fc0_499516,2026-05-19T21:27:00Z,w_0009,cmp_0001,task_482,m_claude_haiku,anthropic,ac_lighthouse,prod,high,programmatic,timeout,,0,7,0,229271,61839,0,0,0.430773,103106,33
run_mpbxehs0_933382,2026-05-19T01:00:00Z,w_0008,cmp_0008,task_1418,m_claude_sonnet,anthropic,ac_terminus,prod,medium,judge,completed,0.6327,0,7,4,67155,106772,78723,0,1.826662,49444,29
run_mpbyosg0_842594,2026-05-19T01:36:00Z,w_0015,cmp_0007,task_913,m_gpt5,openai,ac_single_shot,dev,low,gt,timeout,,0,8,0,62829,7801,34539,10006,1.030569,9563,3
run_mpcsdgo0_328739,2026-05-19T15:27:00Z,w_0012,cmp_0004,task_36,m_claude_sonnet,anthropic,ac_react,staging,medium,gt,completed,0.4427,0,3,1,104922,20957,0,76249,0.915055,60275,37
run_mpcol59c_467767,2026-05-19T13:41:00Z,,,task_3627,m_claude_sonnet,anthropic,ac_terminus,prod,medium,judge,errored,,0,8,0,137651,36066,0,0,0.953943,,29
run_mpd7ml6o_723303,2026-05-19T22:34:00Z,w_0002,cmp_0002,task_2780,m_claude_sonnet,anthropic,ac_stirrup,prod,low,judge,completed,0.6045,0,2,1,50760,65621,0,19297,1.208959,43353,30
run_mpcj1tc0_173146,2026-05-19T11:06:00Z,w_0006,cmp_0006,task_338,m_gemini_pro,google,ac_terminus,prod,low,programmatic,completed,0.6309,0,4,3,132829,37815,54893,34009,1.017208,59213,12
run_mpc183hc_748570,2026-05-19T02:47:00Z,w_0008,cmp_0008,task_2033,m_gemini_flash,google,ac_terminus,prod,medium,judge,completed,0.3836,0,5,2,93955,10729,61894,5216,0.045005,135165,5
run_mpbz1neo_160216,2026-05-19T01:46:00Z,w_0001,cmp_0001,task_554,m_gpt5,openai,ac_react,prod,high,judge,completed,0.634,0,4,3,18693,89002,40305,0,2.907371,112883,39
run_mpcjateo_610423,2026-05-19T11:13:00Z,w_0007,cmp_0007,task_2151,m_claude_haiku,anthropic,ac_terminus,prod,low,programmatic,errored,,0,4,0,160530,152984,0,27099,0.767459,72112,5
run_mpd1mjeo_802734,2026-05-19T19:46:00Z,w_0004,cmp_0004,task_3415,m_gpt4o,openai,ac_lighthouse,staging,low,judge,completed,0.5688,0,7,4,41018,54065,97864,99915,1.06527,66035,17
run_mpc4bz9c_941121,2026-05-19T04:14:00Z,w_0014,cmp_0006,task_3671,m_claude_sonnet,anthropic,ac_single_shot,prod,medium,programmatic,completed,0.3746,0,8,3,28842,12482,89371,26936,0.401577,9983,1
run_mpcgsso0_207722,2026-05-19T10:03:00Z,w_0008,cmp_0008,task_171,m_gpt5_mini,openai,ac_terminus,prod,medium,judge,completed,0.1672,0,4,1,66371,145106,41824,0,0.325489,67903,21
run_mpcbc1c0_161618,2026-05-19T07:30:00Z,w_0012,cmp_0004,task_3610,m_gpt5,openai,ac_terminus,prod,medium,judge,completed,0.4849,0,8,4,26373,86847,0,0,2.86914,62007,31
run_mpbykxk0_174361,2026-05-19T01:33:00Z,w_0007,cmp_0007,task_1896,m_claude_haiku,anthropic,ac_single_shot,dev,high,programmatic,completed,0.5926,0,5,3,120103,8562,42312,0,0.133715,13589,3
run_mpcaigio_204809,2026-05-19T07:07:00Z,w_0006,cmp_0006,task_2505,m_claude_haiku,anthropic,ac_stirrup,prod,medium,judge,completed,0.426,0,3,1,31170,23215,155572,0,0.130242,43185,6
run_mpch331c_911057,2026-05-19T10:11:00Z,w_0010,cmp_0002,task_2268,m_gpt4o,openai,ac_react,dev,high,gt,completed,0.6069,0,2,1,45486,244973,10075,17548,2.628683,75033,12
run_mpdag6lc_134758,2026-05-19T23:53:00Z,w_0002,cmp_0002,task_1965,m_claude_sonnet,anthropic,ac_single_shot,prod,medium,programmatic,completed,0.5185,0,3,2,69819,22575,281485,82666,0.942525,11013,3
run_mpcasqw0_373819,2026-05-19T07:15:00Z,w_0007,cmp_0007,task_460,m_gemini_pro,google,ac_terminus,prod,medium,programmatic,completed,0.5037,0,5,3,20257,76267,27846,0,0.881449,142384,6
run_mpcgdd40_406088,2026-05-19T09:51:00Z,,,task_301,m_claude_haiku,anthropic,ac_stirrup,prod,medium,judge,errored,,0,5,0,40820,194884,34958,7916,0.822905,38719,39
run_mpcq1veo_435938,2026-05-19T14:22:00Z,w_0004,cmp_0004,task_2287,m_gpt5,openai,ac_lighthouse,prod,high,judge,completed,0.5397,0,6,3,49742,90148,19766,0,3.226568,42750,37
run_mpbybxhc_954336,2026-05-19T01:26:00Z,w_0004,cmp_0004,task_1176,m_gpt4o,openai,ac_stirrup,prod,medium,judge,completed,0.4926,0,4,2,31552,27920,0,0,0.35808,56658,20
run_mpd68fmo_839879,2026-05-19T21:55:00Z,w_0008,cmp_0008,task_3363,m_gpt4o,openai,ac_react,prod,medium,programmatic,timeout,,0,3,0,239077,21109,76871,0,0.904871,121607,27
run_mpc5va00_367322,2026-05-19T04:57:00Z,w_0008,cmp_0008,task_2353,m_claude_haiku,anthropic,ac_single_shot,prod,medium,judge,completed,0.3271,0,4,1,18287,52692,0,0,0.225398,4065,1
run_mpc3h45c_148832,2026-05-19T03:50:00Z,w_0014,cmp_0006,task_674,m_gpt4o,openai,ac_terminus,prod,medium,gt,completed,0.5125,0,8,4,147578,19177,143013,0,0.739481,27635,35
run_mpdamm2o_928981,2026-05-19T23:58:00Z,w_0007,cmp_0007,task_891,m_claude_haiku,anthropic,ac_lighthouse,prod,medium,gt,completed,0.4606,0,5,2,76786,26213,55079,0,0.170687,48816,28
run_mpc9xvs0_423464,2026-05-19T06:51:00Z,w_0014,cmp_0006,task_3146,m_gemini_pro,google,ac_lighthouse,prod,high,gt,completed,0.5732,0,5,3,11415,154564,55306,43150,1.854832,29199,34
run_mpch331c_485657,2026-05-19T10:11:00Z,w_0005,cmp_0005,task_3106,m_mistral_large,mistral,ac_terminus,dev,high,programmatic,completed,0.5632,0,7,4,438850,24994,12721,0,1.030208,50975,29
run_mpcorkqo_932200,2026-05-19T13:46:00Z,w_0015,cmp_0007,task_2416,m_gpt5_mini,openai,ac_lighthouse,prod,high,judge,errored,,0,5,0,51395,116456,79314,0,0.262575,120470,32
run_mpch5nmo_700580,2026-05-19T10:13:00Z,w_0002,cmp_0002,task_887,m_claude_sonnet,anthropic,ac_react,prod,low,judge,completed,0.6262,0,2,1,46873,192467,147560,36035,3.207023,119015,14
run_mpd0etc0_361749,2026-05-19T19:12:00Z,w_0015,cmp_0007,task_2940,m_gemini_flash,google,ac_react,staging,medium,judge,completed,0.2775,0,6,2,99944,19522,37973,0,0.054549,144763,25
run_mpctvh40_432270,2026-05-19T16:09:00Z,w_0004,cmp_0004,task_1852,m_gpt5_mini,openai,ac_terminus,prod,medium,judge,completed,0.2892,0,2,1,24705,31198,0,59579,0.110496,112602,32
run_mpc3tz40_782256,2026-05-19T04:00:00Z,w_0015,cmp_0007,task_1049,m_claude_sonnet,anthropic,ac_react,prod,low,judge,completed,0.5974,0,3,2,9763,10029,17464,12763,0.232824,115171,19
run_mpc3v9eo_875090,2026-05-19T04:01:00Z,,,task_1523,m_claude_sonnet,anthropic,ac_terminus,prod,low,programmatic,errored,,0,8,0,212101,23322,0,19337,1.058647,119122,11
run_mpcrilk0_170470,2026-05-19T15:03:00Z,w_0010,cmp_0002,task_1593,m_llama3_70b,meta,ac_single_shot,prod,medium,judge,completed,0.4241,0,2,1,55284,27403,0,0,0.052353,10298,1
run_mpc64a2o_913175,2026-05-19T05:04:00Z,w_0007,cmp_0007,task_1325,m_gpt5_mini,openai,ac_stirrup,prod,medium,programmatic,completed,0.2587,0,8,2,17555,108369,174437,0,0.234237,41321,3
run_mpbxv7mo_972702,2026-05-19T01:13:00Z,w_0010,cmp_0002,task_1917,m_claude_sonnet,anthropic,ac_single_shot,staging,medium,judge,completed,0.6959,0,3,2,104493,4637,27858,0,0.391391,12427,3
run_mpcs716o_905577,2026-05-19T15:22:00Z,w_0010,cmp_0002,task_3694,m_claude_opus,anthropic,ac_terminus,prod,high,programmatic,completed,0.3583,0,5,2,34937,26421,0,9582,2.685293,59369,11
run_mpc85kyo_312054,2026-05-19T06:01:00Z,w_0007,cmp_0007,task_1510,m_gemini_pro,google,ac_single_shot,staging,medium,judge,completed,0.5072,0,4,2,152367,21794,31901,15724,0.836183,6635,3
run_mpcqavhc_836470,2026-05-19T14:29:00Z,,,task_2116,m_claude_sonnet,anthropic,ac_stirrup,prod,high,judge,errored,,0,2,0,142588,25513,25726,22622,0.903009,,6
run_mpda3bmo_706338,2026-05-19T23:43:00Z,w_0008,cmp_0008,task_1659,m_claude_sonnet,anthropic,ac_lighthouse,prod,medium,gt,completed,0.6776,0,6,4,25823,5656,0,14762,0.217667,34395,4
run_mpctqbxc_752919,2026-05-19T16:05:00Z,w_0008,cmp_0008,task_3102,m_claude_sonnet,anthropic,ac_single_shot,prod,low,judge,timeout,,0,7,0,60364,59204,0,26447,1.168328,6573,3
run_mpc048ao_182059,2026-05-19T02:16:00Z,w_0004,cmp_0004,task_1000,m_gemini_pro,google,ac_single_shot,staging,low,gt,completed,0.3529,0,6,2,97523,8204,68251,15891,0.514924,14874,0
run_mpcimds0_666126,2026-05-19T10:54:00Z,w_0011,cmp_0003,task_3696,m_claude_sonnet,anthropic,ac_lighthouse,prod,medium,judge,completed,0.4612,0,7,3,110768,88121,0,0,1.654119,23761,23
run_mpbwamlc_559778,2026-05-19T00:29:00Z,w_0006,cmp_0006,task_2054,m_gemini_flash,google,ac_single_shot,prod,medium,judge,completed,0.3926,0,7,3,97959,13111,119694,34199,0.062391,5492,0
run_mpd78fxc_131372,2026-05-19T22:23:00Z,,,task_3297,m_gemini_flash,google,ac_lighthouse,prod,low,gt,errored,,0,6,0,80176,15148,23005,0,0.042921,62234,12
run_mpcgxxuo_363649,2026-05-19T10:07:00Z,w_0010,cmp_0002,task_3926,m_gpt5_mini,openai,ac_react,prod,low,judge,completed,0.4078,0,6,2,144371,7154,37212,0,0.088354,24312,10
run_mpc5fug0_889889,2026-05-19T04:45:00Z,w_0005,cmp_0005,task_2487,m_mistral_large,mistral,ac_single_shot,prod,medium,judge,completed,0.4009,0,5,2,17321,32003,133629,0,0.253386,7727,3
run_mpccvc2o_380785,2026-05-19T08:13:00Z,w_0013,cmp_0005,task_2009,m_gpt4o,openai,ac_react,prod,medium,judge,completed,0.7736,1,8,6,7936,78305,89697,0,0.915011,68082,9
run_mpci4dmo_890916,2026-05-19T10:40:00Z,,,task_60,m_claude_haiku,anthropic,ac_single_shot,staging,medium,judge,cancelled,,0,4,0,22152,90952,49889,30919,0.41644,57328,3
run_mpc64a2o_182637,2026-05-19T05:04:00Z,w_0007,cmp_0007,task_3630,m_claude_sonnet,anthropic,ac_terminus,prod,medium,programmatic,completed,0.7214,1,8,6,1377566,24823,54755,0,4.52147,139789,3
run_mpcjnodc_969722,2026-05-19T11:23:00Z,w_0007,cmp_0007,task_406,m_gpt4o,openai,ac_lighthouse,prod,medium,judge,completed,0.771,1,8,6,67421,13219,0,0,0.300743,68072,5
run_mpc9l0tc_373778,2026-05-19T06:41:00Z,w_0001,cmp_0001,task_2199,m_claude_opus,anthropic,ac_single_shot,prod,high,judge,completed,0.5195,0,8,4,284714,23910,0,14275,6.331616,22710,3
run_mpbwd76o_914374,2026-05-19T00:31:00Z,w_0004,cmp_0004,task_2564,m_gpt5,openai,ac_single_shot,dev,medium,programmatic,completed,0.4964,0,7,3,164358,16064,99476,0,2.249845,4343,1
run_mpcw9myo_986956,2026-05-19T17:16:00Z,w_0013,cmp_0005,task_1115,m_gemini_flash,google,ac_lighthouse,staging,high,gt,errored,,0,4,0,76482,155165,50078,0,0.210645,,22
run_mpbxbx6o_664772,2026-05-19T00:58:00Z,w_0002,cmp_0002,task_3655,m_claude_opus,anthropic,ac_stirrup,prod,high,judge,completed,0.4803,0,6,3,183448,25696,0,8247,4.833551,125466,15
run_mpd7y5uo_231085,2026-05-19T22:43:00Z,w_0012,cmp_0004,task_2120,m_claude_sonnet,anthropic,ac_stirrup,prod,medium,judge,completed,0.6594,0,5,3,46226,6287,9915,0,0.235958,52315,30
run_mpd2az1c_708972,2026-05-19T20:05:00Z,w_0008,cmp_0008,task_1138,m_claude_sonnet,anthropic,ac_react,prod,medium,gt,completed,0.6169,0,6,4,87301,27804,31468,0,0.688403,136535,4
run_mpcadbc0_159799,2026-05-19T07:03:00Z,w_0013,cmp_0005,task_1792,m_claude_sonnet,anthropic,ac_react,staging,medium,programmatic,completed,0.8106,1,5,4,147194,31369,39029,0,0.923826,102466,36
